gene	180919-190527_Brain_S35	32160466_EXO_S13	32160120_EXO_S8	32160246_EXO_S10	32170365_EXO_S26	32170367_EXO_S27	32152451_EXO_S5	32161246_EXO_S18	32170368_EXO_S28	32170400_EXO_S30	32160472_EXO_S14	32160241_EXO_S9	32152359_EXO_S1	32161415_EXO_S22	32161252_EXO_S19	32170381_EXO_S29	32152366_EXO_S2	32150043_EXO_S34	32170453_EXO_S31	32170276_EXO_S24	32152381_EXO_S3	32161367_EXO_S21	32160457_EXO_S12	32152446_EXO_S4	32160782_EXO_S17	32160083_EXO_S7	32170613_EXO_S32	32160323_EXO_S11	32170644_EXO_S33	32160600_EXO_S15	32161358_EXO_S20	32160028_EXO_S6	32160766_EXO_S16	32170346_EXO_S25	32170068_EXO_S23
hsa-miR-3174	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3170	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548av-5p	74.5	6.0	0.0	0.0	6.5	7.0	0.0	0.0	5.0	0.0	6.16	0.0	0.5	0.0	4.5	0.0	2.5	0.0	19.83	11.0	1.0	29.0	6.0	0.0	0.0	0.0	0.0	0.5	0.0	6.5	0.0	0.0	0.0	0.0	0.0
hsa-miR-7108-3p	0.0	3.0	0.0	16.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	17.0	2.0	0.0	0.0	0.0	11.0	26.0	0.0	0.0	2.0	0.0	6.0	10.0	9.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	1.0	6.0	0.0
hsa-miR-154-3p	877.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4713-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	26.0	0.0	0.0	11.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
hsa-miR-148b-3p	15170.0	690.5	105.0	137.5	2192.5	637.5	339.5	140.5	145.0	91.0	201.0	33.0	70.5	84.0	92.0	219.0	123.5	86.0	471.0	760.5	211.0	800.0	281.0	199.0	335.5	177.0	1.0	204.5	77.0	459.0	127.0	188.0	13.0	174.0	61.5
hsa-miR-4667-3p	0.0	6.0	0.0	0.0	2.0	0.0	7.0	3.0	9.0	0.0	0.0	0.0	7.0	0.0	8.0	0.0	13.0	0.0	25.0	1.0	0.0	28.0	0.0	0.0	0.0	3.0	0.0	6.0	0.0	1.0	10.0	0.0	2.0	0.0	0.0
hsa-miR-6746-3p	0.0	11.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	56.0	16.0	33.0	0.0	0.0	12.0	24.0	0.0	0.0	4.0	30.0	7.0	0.0	7.0	0.0	0.0	0.0	6.0	9.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-4259	0.0	6.0	16.0	40.0	0.0	40.0	25.0	0.0	114.0	0.0	26.0	43.0	35.0	29.0	55.0	45.0	6.0	131.0	15.0	21.0	11.0	0.0	41.0	28.0	12.0	35.0	1.0	1.0	12.0	8.0	77.0	43.0	34.0	37.0	34.0
hsa-miR-30c-2-3p	1315.0	1515.0	246.5	358.0	838.5	1428.0	614.0	271.0	141.0	228.0	347.0	32.0	232.0	272.0	247.0	102.0	344.5	98.0	689.0	1756.0	647.0	945.0	706.5	423.0	1174.0	377.0	54.0	442.0	229.0	1259.0	212.0	588.0	23.0	169.0	167.0
hsa-miR-4258	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1910-3p	13.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-145-5p	7503.0	0.0	10.0	0.0	0.0	4.0	3.0	0.0	12.0	42.0	0.0	0.0	0.0	8.0	10.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-7515	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4704-5p	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4254	11.0	1.0	0.0	0.0	3.0	13.0	0.0	0.0	0.0	0.0	0.0	13.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
hsa-miR-6737-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
hsa-miR-4253	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4802-3p	0.0	4.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-197-3p	9348.0	446.0	104.0	136.0	658.0	380.0	167.0	35.0	56.0	203.0	89.0	18.0	153.0	111.0	79.0	113.0	155.0	43.0	198.0	343.0	162.0	416.0	234.0	239.0	238.0	104.0	55.0	109.0	69.0	356.0	64.0	259.0	3.0	179.0	32.0
hsa-miR-3169	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-450a-2-3p	12.0	6.0	0.0	0.0	17.0	5.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	51.0	7.0	3.0	7.0	1.0	5.0	11.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3168	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
hsa-miR-3167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3944-3p	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6789-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	8.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3165	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-188-5p	4.0	9.0	2.0	0.0	18.0	6.0	0.0	6.0	0.0	0.0	8.0	0.0	5.0	0.0	13.0	0.0	3.0	0.0	0.0	16.0	7.0	43.0	22.0	11.0	29.0	11.0	0.0	2.0	0.0	1.0	13.0	0.0	0.0	8.0	0.0
hsa-miR-487a-3p	2174.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3163	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
hsa-miR-6826-5p	9.0	1.0	1.0	0.0	1.0	0.0	0.0	5.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
hsa-miR-365a-3p	675.0	32.0	13.0	9.5	254.5	85.0	32.0	7.0	6.5	11.0	14.0	0.0	11.0	9.0	13.5	15.0	16.0	5.0	11.0	63.0	44.5	32.5	58.0	39.0	41.5	26.5	0.0	11.5	12.5	90.5	7.5	65.0	0.0	26.0	11.0
hsa-miR-5010-5p	21.0	0.0	0.0	1.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5698	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
hsa-miR-5696	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5695	10.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6516-3p	48.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5690	14.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1226-3p	234.0	15.0	0.0	16.0	9.0	7.0	0.0	15.0	7.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	4.0	27.0	0.0	12.0	5.0	0.0	6.0	8.0	0.0	4.0	0.0	4.0	31.0	0.0	0.0	0.0	0.0	11.0	0.0
hsa-miR-6869-5p	0.0	120.0	11.0	91.0	34.0	46.0	52.0	79.0	60.0	315.0	67.0	38.0	166.0	39.0	71.0	129.0	80.0	22.0	22.0	80.0	87.0	115.0	118.0	105.0	74.0	101.0	1.0	65.0	140.0	65.0	93.0	82.0	73.0	153.0	111.0
hsa-miR-6507-5p	64.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	5.0	1.0	0.0	0.0	0.0	27.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-375-3p	1030.0	173.0	267.0	159.0	138132.0	2416.0	176.0	96.0	417.0	157.0	7726.0	77.0	175.0	121.0	518.0	48.0	496.0	5940.0	791.0	4689.0	1506.0	332.0	1121.0	1404.0	6186.0	475.0	74.0	85.0	51.0	307.0	164.0	189.0	69.0	7744.0	214.0
hsa-miR-3616-5p	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-412-5p	1262.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-25-3p	14758.33	1971.0	357.0	313.0	5791.0	2366.0	1655.0	400.0	376.0	471.0	565.0	133.0	443.0	401.0	546.0	681.0	642.0	308.0	1349.0	2342.0	955.0	1772.0	1104.0	701.0	1229.0	657.0	53.0	477.0	440.0	1835.0	273.0	893.0	23.0	624.0	111.0
hsa-miR-3159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0
hsa-miR-944	5.0	12.0	7.0	28.0	0.0	92.0	31.0	7.0	42.0	0.0	15.0	46.0	20.0	0.0	29.0	93.0	1.0	73.0	1.0	0.0	29.0	0.0	38.0	15.0	26.0	24.0	0.0	9.0	8.0	9.0	32.0	27.0	19.0	0.0	16.0
hsa-miR-4691-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-943	4.0	2.0	10.0	0.0	6.0	0.0	0.0	0.0	11.0	0.0	15.0	0.0	15.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	11.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	15.0
hsa-miR-941	193.0	33.0	25.0	0.0	138.0	72.0	18.0	12.0	21.0	0.0	23.0	0.0	6.0	18.0	0.0	0.0	5.0	0.0	66.0	30.0	14.0	58.0	17.0	19.0	19.0	22.0	1.0	22.0	0.0	40.0	14.0	0.0	5.0	14.0	0.0
hsa-miR-510-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
hsa-miR-940	411.0	1.0	6.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	17.0	0.0	4.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	1.0	1.0	30.0	0.0	0.0	8.0
hsa-miR-16-5p	76414.66	2086.0	246.0	321.0	3641.0	1889.0	1249.0	435.0	595.0	425.0	698.0	145.0	304.0	716.0	813.0	455.0	472.0	281.0	1200.0	3088.66	1258.0	1401.0	1642.0	551.0	838.0	236.0	54.0	441.0	547.0	2481.66	422.0	461.0	20.0	335.0	166.0
hsa-miR-3153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
hsa-miR-548av-3p	17.62	1.33	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.58	0.0	0.0	2.0	0.67	2.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1306-5p	373.0	29.0	0.0	0.0	4.0	23.0	0.0	13.0	0.0	0.0	3.0	0.0	9.0	10.0	0.0	0.0	16.0	0.0	29.0	18.0	12.0	41.0	14.0	15.0	2.0	10.0	0.0	0.0	0.0	32.0	7.0	20.0	0.0	2.0	0.0
hsa-miR-422a	3.5	0.0	0.0	0.0	0.5	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.5	0.0	1.0	0.0	0.0	0.0	0.5	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5689	0.0	15.0	3.0	2.0	3.0	3.0	2.0	16.0	3.0	1.0	0.0	2.0	0.0	18.0	12.0	32.0	3.0	1.0	4.0	3.0	4.0	1.0	19.0	12.0	1.0	32.0	1.0	15.0	18.0	2.0	15.0	1.0	4.0	17.0	2.0
hsa-miR-501-5p	138.0	265.0	28.0	36.0	180.0	181.0	55.0	34.0	15.0	22.0	48.0	9.0	54.0	80.0	46.0	120.0	152.0	58.0	223.0	349.0	103.0	223.0	94.0	88.0	162.0	86.0	0.0	117.0	30.0	180.0	93.0	93.0	0.0	12.0	35.0
hsa-miR-455-5p	83.0	59.0	3.0	0.0	31.0	51.0	11.0	8.0	5.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	5.0	41.0	0.0	32.0	5.0	19.0	10.0	9.0	10.0	10.0	0.0	31.0	48.0	31.0	12.0	0.0	0.0	33.0	22.0
hsa-miR-11181-5p	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
hsa-miR-5684	0.0	7.0	0.0	0.0	18.0	37.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5683	40.0	0.0	0.0	0.0	5.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5682	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3152-5p	0.0	7.0	1.0	0.0	5.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	2.0	0.0	0.0	0.0	6.0	21.0
hsa-miR-5680	48.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-145-3p	2851.0	0.0	0.0	0.0	0.0	1.0	24.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-498-5p	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-136-5p	868.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-936	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0	9.0	10.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	10.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	14.0	0.0	0.0	0.0	0.0
hsa-miR-892b	4.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	11.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-935	1544.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-892a	0.0	4.0	0.0	0.0	49.0	10.0	0.0	7.0	0.0	0.0	0.0	0.0	1.0	6.0	0.0	0.0	17.0	0.0	0.0	19.0	3.0	0.0	0.0	3.0	3.0	5.0	0.0	1.0	0.0	9.0	0.0	0.0	1.0	0.0	0.0
hsa-miR-4666b	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3149	5.0	0.0	0.0	0.0	0.0	1.0	1.5	7.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	11.0	12.0	0.0	2.5	20.0	0.0	9.0	1.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0
hsa-miR-548h-5p	25.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-934	0.0	83.0	29.0	0.0	137.0	116.0	34.0	26.0	66.0	37.0	13.0	5.0	34.0	62.0	7.0	31.0	9.0	0.0	95.0	96.0	112.0	108.0	86.0	27.0	50.0	20.0	0.0	26.0	14.0	107.0	30.0	10.0	1.0	44.0	0.0
hsa-miR-3148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4649-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6728-5p	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	27.0	0.0
hsa-miR-3147	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	17.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
hsa-miR-10396a-5p	0.0	0.0	0.5	0.0	6.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
