gene	32160965_EXO_S9	32160622_EXO_S5	32161245_EXO_S17	32170434_EXO_S28	32160340_EXO_S2	32161045_EXO_S12	32170383_EXO_S25	32170272_EXO_S24	32160628_EXO_S6	32161104_EXO_S15	32161237_EXO_S16	32170016_EXO_S20	181004-190521_Brain_S35	32161013_EXO_S11	32170385_EXO_S26	32150161_EXO_S32	32160612_EXO_S4	32161253_EXO_S18	32170268_EXO_S22	32170269_EXO_S23	32150116_EXO_S31	32161004_EXO_S10	32161392_EXO_S19	32160765_EXO_S8	32170450_EXO_S29	32160373_EXO_S3	32160284_EXO_S1	32170409_EXO_S27	32170083_EXO_S21	32161065_EXO_S14	32150978_EXO_S34	32161046_EXO_S13	32160670_EXO_S7	32170652_EXO_S30	32150704_EXO_S33
hsa-miR-4278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1910-5p	37.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
hsa-miR-181d-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0
hsa-miR-4274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-618	43.0	40.0	77.0	3.0	0.0	12.0	6.0	63.0	0.0	9.0	17.0	34.0	69.0	44.0	15.0	25.0	0.0	83.0	0.0	0.0	19.0	54.0	12.0	0.0	35.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	6.0	0.0
hsa-miR-651-5p	10.0	80.0	12.0	58.0	0.0	55.0	33.0	17.0	54.0	0.0	66.0	59.0	287.0	54.0	25.0	0.0	13.0	28.0	0.0	0.0	18.0	96.0	12.0	27.0	47.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	72.0
hsa-miR-4273	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-10400-3p	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
hsa-miR-617	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
hsa-miR-6798-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4271	9.0	0.0	0.0	7.0	0.0	0.0	32.0	1.0	0.0	0.0	0.0	0.0	34.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	11.0	0.0	0.0	0.0	15.0	52.0	0.0	0.0
hsa-miR-614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-197-5p	0.0	0.0	0.0	0.0	0.0	16.0	1.0	0.0	1.0	0.0	0.0	10.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	23.0
hsa-miR-4270	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	13.0	0.0	0.0	0.0	14.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
hsa-miR-4802-5p	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
hsa-miR-203a-3p	6839.0	8856.0	13825.0	23539.0	14622.0	17108.0	8796.0	11935.0	6644.0	6139.0	8850.0	14562.0	4620.0	6921.0	6132.0	6838.0	6754.0	7704.0	3533.0	1517.0	49961.0	5874.0	1144.0	1610.0	17643.0	1856.0	7742.0	1808.0	13745.0	11221.0	1571.0	1735.0	2692.0	11349.0	6275.0
hsa-miR-612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
hsa-miR-4756-5p	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3188	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6835-5p	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-610	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0
hsa-miR-3944-5p	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4659b-5p	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0
hsa-miR-6789-5p	1.0	0.0	1.0	0.0	4.0	0.0	11.0	1.0	0.0	1.0	0.0	12.0	0.0	13.0	4.0	0.0	20.0	0.0	12.0	12.0	0.0	0.0	60.0	0.0	3.0	0.0	0.0	0.0	14.0	0.0	12.0	0.0	0.0	22.0	3.0
hsa-miR-937-3p	0.0	93.0	0.0	0.0	15.0	19.0	0.0	0.0	0.0	0.0	0.0	1.0	194.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	11.0	10.0	0.0	16.0	0.0	7.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	71.0	0.0
hsa-miR-3185	0.0	0.0	10.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	19.0	0.0	0.0	0.0	10.0	10.0	1.0	0.0	6.0	0.0	0.0	11.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0
hsa-miR-487a-5p	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1004.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3183	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3182	16.0	0.0	1.0	34.0	10.0	23.0	0.0	11.0	0.0	1.0	1.0	24.0	25.0	47.0	0.0	85.0	0.0	7.0	0.0	0.0	9.0	41.0	0.0	0.0	0.0	0.0	0.0	6.0	12.0	0.0	29.0	0.0	0.0	1.0	0.0
hsa-miR-4446-3p	0.0	26.0	13.0	0.0	0.0	27.0	5.0	0.0	0.0	18.0	0.0	0.0	301.0	0.0	32.0	6.0	17.0	0.0	0.0	16.0	10.0	0.0	0.0	0.0	4.0	0.0	10.0	1.0	18.0	51.0	0.0	21.0	0.0	79.0	0.0
hsa-miR-3181	16.0	0.0	20.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	9.0	0.0	11.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-365a-5p	50.0	52.0	57.0	37.0	24.0	104.0	30.0	52.0	36.0	25.0	36.0	0.0	84.0	7.0	5.0	35.0	15.0	93.0	1.0	13.0	34.0	15.0	5.0	68.0	45.0	0.0	27.0	26.0	6.0	46.0	26.0	54.0	2.0	2.0	118.0
hsa-miR-6887-3p	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
hsa-miR-10397-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0
hsa-miR-125b-5p	2556.0	8392.0	4475.0	7032.0	5451.0	7289.66	4116.34	9841.66	3302.0	842.34	9058.0	12399.66	747670.34	6534.66	1806.0	2744.34	1329.0	8730.0	1048.66	1167.66	11382.0	8153.0	943.66	1279.0	7510.0	245.0	867.34	685.0	2906.34	1592.0	376.0	1026.0	251.0	14481.34	9519.0
hsa-miR-6878-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6516-5p	0.0	0.0	0.0	11.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	136.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0
hsa-miR-101-2-5p	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	7.0	0.0	0.0	0.0
hsa-miR-4267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1226-5p	11.0	0.0	13.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	6.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-29b-2-5p	20.0	55.0	9.0	25.0	16.0	51.0	12.0	11.0	0.0	0.0	24.0	21.0	2029.0	10.0	11.0	39.0	0.0	37.0	13.0	0.0	55.0	0.0	0.0	1.0	8.0	0.0	0.0	0.0	43.0	57.5	0.0	0.0	0.0	88.0	0.0
hsa-miR-375-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	26.0	5.0	0.0	0.0	1.0	1.0	0.0	7.0	32.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3677-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
hsa-miR-4262	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4261	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	48.0	0.0	0.0
hsa-miR-604	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
hsa-miR-25-5p	20.0	0.0	17.0	10.0	50.0	0.0	0.0	17.0	0.0	0.0	0.0	35.0	111.0	1.0	10.0	60.0	0.0	0.0	9.0	0.0	38.0	0.0	0.0	0.0	10.0	0.0	0.0	1.0	0.0	28.0	0.0	0.0	0.0	1.0	0.0
hsa-miR-10523-5p	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-603	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3179	31.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-302b-3p	0.0	1.0	0.0	48.0	0.0	0.0	3.0	8.0	0.0	0.0	0.0	0.0	16.0	0.0	7.0	16.0	0.0	0.0	7.0	8.0	15.0	0.0	0.0	0.0	27.0	0.0	0.0	36.0	10.0	0.0	0.0	0.0	0.0	23.0	0.0
hsa-miR-3178	9.0	15.0	34.0	91.5	37.0	14.0	10.0	70.0	0.0	26.0	53.0	67.0	30.0	19.0	10.0	42.0	18.0	41.0	23.0	7.0	71.0	0.0	4.0	15.0	57.0	17.0	79.0	0.0	26.0	69.0	21.0	0.0	91.0	20.0	17.0
hsa-miR-601	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	26.0	0.0	0.0	0.0	0.0
hsa-miR-3176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	11.0	1.0	0.0	0.0
hsa-miR-510-5p	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
hsa-miR-3174	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3170	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548av-5p	0.0	2.5	14.0	7.0	13.5	0.0	0.0	19.0	0.0	0.0	4.0	3.5	62.0	0.0	4.5	6.0	0.0	2.5	6.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	9.0	0.5	0.0	0.0	0.0	0.0	0.0
hsa-miR-7108-3p	1.0	8.0	16.0	0.0	27.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	2.0	6.0	0.0	9.0	0.0	18.0	0.0	0.0	4.0	15.0	20.0	0.0	0.0	15.0	0.0	0.0	0.0	23.0	11.0	0.0	0.0	0.0
hsa-miR-154-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1413.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4713-3p	28.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
hsa-miR-148b-3p	262.5	753.5	1111.5	751.0	281.0	729.0	295.5	643.0	127.5	277.0	752.0	552.5	19616.5	126.5	327.5	293.0	118.0	276.0	71.5	104.5	636.5	398.5	41.0	54.0	436.0	18.0	59.0	68.5	390.0	656.0	0.5	24.0	1.0	1312.0	334.0
hsa-miR-4667-3p	9.0	0.0	0.0	1.0	0.0	0.0	4.0	10.0	0.0	0.0	0.0	5.0	0.0	17.0	4.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6746-3p	49.0	0.0	0.0	5.0	0.0	0.0	0.0	17.0	0.0	21.0	0.0	11.0	19.0	0.0	15.0	10.0	7.0	10.0	2.0	0.0	0.0	0.0	11.0	36.0	0.0	14.0	31.0	12.0	5.0	10.0	11.0	51.0	0.0	0.0	0.0
hsa-miR-30c-2-3p	557.0	2226.5	633.0	1212.0	1410.0	1748.0	535.0	1752.0	393.0	151.0	1686.0	1892.0	2487.0	723.5	225.0	382.0	212.0	1317.5	146.0	106.0	1739.0	960.0	179.0	141.0	1156.0	42.0	158.0	107.0	588.5	290.0	29.0	71.0	2.0	2245.0	2072.0
hsa-miR-4259	50.0	19.0	72.0	29.0	19.0	93.0	33.0	17.0	0.0	30.0	51.0	62.0	0.0	59.0	15.0	24.0	0.0	49.0	59.0	85.0	7.0	0.0	85.0	19.0	2.0	24.0	21.0	12.0	19.0	29.0	44.0	74.0	129.0	0.0	1.0
hsa-miR-4258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
hsa-miR-1910-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-145-5p	6.0	0.0	24.0	0.0	3.0	0.0	0.0	1.0	0.0	10.0	0.0	35.0	10664.0	0.0	0.0	8.0	0.0	34.0	3.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	15.0	79.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-4257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-7515	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4254	0.0	1.0	18.0	0.0	1.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4253	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
hsa-miR-6737-5p	2.0	0.0	0.0	1.0	12.0	3.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	2.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0
hsa-miR-4251	0.0	0.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-197-3p	135.0	443.0	225.0	446.0	76.0	509.0	146.0	360.0	244.0	89.0	293.0	519.0	14183.0	236.0	178.0	240.0	89.0	442.0	46.0	46.0	614.0	403.0	39.0	83.0	339.0	17.0	11.0	29.0	191.0	236.0	1.0	21.0	1.0	713.0	341.0
hsa-miR-4756-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-450a-2-3p	0.0	0.0	0.0	15.0	0.0	15.0	3.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	23.0	19.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3168	0.0	8.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
